# x	y	u	v	flags	mask
4.2353e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.3294e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.4235e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.5176e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.6118e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.7059e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8000e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8941e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.9882e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.0824e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.1765e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.2706e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.3647e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.4588e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.5529e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.6471e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.7412e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.8353e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.9294e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.0235e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.1176e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.2118e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.3059e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4000e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4941e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.5882e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.6824e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.7765e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.8706e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.9647e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.0588e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.1529e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.2471e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.3412e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.4353e+01	5.9294e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
9.4118e-01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
1.8824e+00	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
2.8235e+00	5.8353e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.7647e+00	5.8353e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
4.7059e+00	5.8353e+01	-8.5889e-01	1.2549e+00	0.0000e+00	0.0000e+00
5.6471e+00	5.8353e+01	-1.3167e+00	2.8370e+00	0.0000e+00	0.0000e+00
6.5882e+00	5.8353e+01	-1.6696e+00	4.6712e+00	0.0000e+00	0.0000e+00
7.5294e+00	5.8353e+01	-1.6989e+00	3.0811e+00	0.0000e+00	0.0000e+00
8.4706e+00	5.8353e+01	8.0017e-01	3.9660e+00	0.0000e+00	0.0000e+00
9.4118e+00	5.8353e+01	-6.2487e-01	5.7064e+00	0.0000e+00	0.0000e+00
1.0353e+01	5.8353e+01	-1.8795e+00	3.0476e+00	0.0000e+00	0.0000e+00
1.1294e+01	5.8353e+01	-2.3025e+00	1.5344e-01	0.0000e+00	0.0000e+00
1.2235e+01	5.8353e+01	-3.9621e+00	1.4436e+00	0.0000e+00	0.0000e+00
1.3176e+01	5.8353e+01	-3.1266e+00	2.6507e+00	0.0000e+00	0.0000e+00
1.4118e+01	5.8353e+01	1.4630e+00	5.9942e+00	0.0000e+00	0.0000e+00
1.5059e+01	5.8353e+01	3.4888e+00	8.5863e+00	0.0000e+00	0.0000e+00
1.6000e+01	5.8353e+01	-8.7139e-01	1.0971e+01	0.0000e+00	0.0000e+00
1.6941e+01	5.8353e+01	2.5690e+00	1.6719e+01	0.0000e+00	0.0000e+00
1.7882e+01	5.8353e+01	4.4013e+00	1.4517e+01	0.0000e+00	0.0000e+00
1.8824e+01	5.8353e+01	6.0405e-01	5.8212e+00	0.0000e+00	0.0000e+00
1.9765e+01	5.8353e+01	2.5227e+00	5.4156e+00	0.0000e+00	0.0000e+00
2.0706e+01	5.8353e+01	1.7903e+00	3.8707e+00	0.0000e+00	0.0000e+00
2.1647e+01	5.8353e+01	2.1459e+00	9.4795e-01	0.0000e+00	0.0000e+00
2.2588e+01	5.8353e+01	3.1491e+00	2.7837e+00	0.0000e+00	0.0000e+00
2.3529e+01	5.8353e+01	2.3626e+00	1.2095e+00	0.0000e+00	0.0000e+00
2.4471e+01	5.8353e+01	5.5273e+00	1.1068e+00	0.0000e+00	0.0000e+00
2.5412e+01	5.8353e+01	1.7007e+00	6.3119e+00	0.0000e+00	0.0000e+00
2.6353e+01	5.8353e+01	4.4550e+00	7.1338e+00	0.0000e+00	0.0000e+00
2.7294e+01	5.8353e+01	1.1238e+01	1.2831e-01	0.0000e+00	0.0000e+00
2.8235e+01	5.8353e+01	3.8187e+00	4.2593e-01	0.0000e+00	0.0000e+00
2.9176e+01	5.8353e+01	1.2464e-01	7.1193e+00	0.0000e+00	0.0000e+00
3.0118e+01	5.8353e+01	9.6029e-01	7.4115e+00	0.0000e+00	0.0000e+00
3.1059e+01	5.8353e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.2000e+01	5.8353e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.2941e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.3882e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.4824e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.5765e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.6706e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.7647e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.8588e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.9529e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.0471e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.1412e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.2353e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.3294e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.4235e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.5176e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.6118e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.7059e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8000e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8941e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.9882e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.0824e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.1765e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.2706e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.3647e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.4588e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.5529e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.6471e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.7412e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.8353e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.9294e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.0235e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.1176e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.2118e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.3059e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4000e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4941e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.5882e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.6824e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.7765e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.8706e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.9647e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.0588e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.1529e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.2471e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.3412e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.4353e+01	5.8353e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
9.4118e-01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
1.8824e+00	5.7412e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
2.8235e+00	5.7412e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.7647e+00	5.7412e+01	-3.2824e-01	2.7608e-01	0.0000e+00	0.0000e+00
4.7059e+00	5.7412e+01	-4.4953e-01	-1.3387e-01	0.0000e+00	0.0000e+00
5.6471e+00	5.7412e+01	-2.7084e-01	1.4765e+00	0.0000e+00	0.0000e+00
6.5882e+00	5.7412e+01	3.7146e-01	2.9612e+00	0.0000e+00	0.0000e+00
7.5294e+00	5.7412e+01	1.4746e+00	3.8277e+00	0.0000e+00	0.0000e+00
8.4706e+00	5.7412e+01	7.6401e-01	6.4539e+00	0.0000e+00	0.0000e+00
9.4118e+00	5.7412e+01	2.0125e-01	5.7742e+00	0.0000e+00	0.0000e+00
1.0353e+01	5.7412e+01	-4.9194e-01	2.2312e+00	0.0000e+00	0.0000e+00
1.1294e+01	5.7412e+01	7.0167e-02	1.3447e+00	0.0000e+00	0.0000e+00
1.2235e+01	5.7412e+01	-2.5651e+00	3.7713e+00	0.0000e+00	0.0000e+00
1.3176e+01	5.7412e+01	-2.2759e+00	4.8391e+00	0.0000e+00	0.0000e+00
1.4118e+01	5.7412e+01	-6.9011e-01	5.1836e+00	0.0000e+00	0.0000e+00
1.5059e+01	5.7412e+01	4.5406e-01	2.0836e+00	0.0000e+00	0.0000e+00
1.6000e+01	5.7412e+01	2.3166e+00	3.1106e+00	0.0000e+00	0.0000e+00
1.6941e+01	5.7412e+01	3.8153e+00	9.8695e+00	0.0000e+00	0.0000e+00
1.7882e+01	5.7412e+01	4.8147e+00	6.5209e+00	0.0000e+00	0.0000e+00
1.8824e+01	5.7412e+01	1.7749e+00	5.0714e+00	0.0000e+00	0.0000e+00
1.9765e+01	5.7412e+01	2.0671e+00	7.3711e+00	0.0000e+00	0.0000e+00
2.0706e+01	5.7412e+01	2.1359e+00	2.5291e+00	0.0000e+00	0.0000e+00
2.1647e+01	5.7412e+01	-2.9560e-02	-2.1527e+00	0.0000e+00	0.0000e+00
2.2588e+01	5.7412e+01	2.7408e+00	1.2436e+00	0.0000e+00	0.0000e+00
2.3529e+01	5.7412e+01	6.3883e+00	3.7958e-01	0.0000e+00	0.0000e+00
2.4471e+01	5.7412e+01	2.7081e+00	2.4497e+00	0.0000e+00	0.0000e+00
2.5412e+01	5.7412e+01	-1.5378e+00	9.0291e+00	0.0000e+00	0.0000e+00
2.6353e+01	5.7412e+01	1.6292e+00	8.6528e+00	0.0000e+00	0.0000e+00
2.7294e+01	5.7412e+01	9.3576e+00	4.5416e+00	0.0000e+00	0.0000e+00
2.8235e+01	5.7412e+01	4.3022e+00	5.5442e+00	0.0000e+00	0.0000e+00
2.9176e+01	5.7412e+01	1.4333e+00	1.1327e+01	0.0000e+00	0.0000e+00
3.0118e+01	5.7412e+01	-1.5375e-01	1.0751e+01	0.0000e+00	0.0000e+00
3.1059e+01	5.7412e+01	-6.3818e-01	4.2149e+00	0.0000e+00	0.0000e+00
3.2000e+01	5.7412e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.2941e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.3882e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.4824e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.5765e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.6706e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.7647e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.8588e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.9529e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.0471e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.1412e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.2353e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.3294e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.4235e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.5176e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.6118e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.7059e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8000e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.8941e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.9882e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.0824e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.1765e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.2706e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.3647e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.4588e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.5529e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.6471e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.7412e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.8353e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
5.9294e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.0235e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.1176e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.2118e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.3059e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4000e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.4941e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.5882e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.6824e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.7765e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.8706e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
6.9647e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.0588e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.1529e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.2471e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.3412e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
7.4353e+01	5.7412e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
9.4118e-01	5.6471e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
1.8824e+00	5.6471e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
2.8235e+00	5.6471e+01	-1.0690e-02	-4.2648e-01	0.0000e+00	0.0000e+00
3.7647e+00	5.6471e+01	3.1373e-01	-1.4897e-01	0.0000e+00	0.0000e+00
4.7059e+00	5.6471e+01	-8.3091e-01	1.7740e+00	0.0000e+00	0.0000e+00
5.6471e+00	5.6471e+01	-1.6845e+00	1.4830e+00	0.0000e+00	0.0000e+00
6.5882e+00	5.6471e+01	-3.6893e-01	2.6296e+00	0.0000e+00	0.0000e+00
7.5294e+00	5.6471e+01	1.7927e+00	5.2108e+00	0.0000e+00	0.0000e+00
8.4706e+00	5.6471e+01	-5.2572e-01	6.1959e+00	0.0000e+00	0.0000e+00
9.4118e+00	5.6471e+01	3.5381e-01	2.3548e+00	0.0000e+00	0.0000e+00
1.0353e+01	5.6471e+01	2.1274e+00	2.9431e+00	0.0000e+00	0.0000e+00
1.1294e+01	5.6471e+01	3.2931e+00	6.3201e+00	0.0000e+00	0.0000e+00
1.2235e+01	5.6471e+01	-6.1664e-01	1.0533e+01	0.0000e+00	0.0000e+00
1.3176e+01	5.6471e+01	-2.1903e+00	8.7373e+00	0.0000e+00	0.0000e+00
1.4118e+01	5.6471e+01	-1.5059e+00	2.4610e+00	0.0000e+00	0.0000e+00
1.5059e+01	5.6471e+01	-2.4380e+00	-2.9530e-01	0.0000e+00	0.0000e+00
1.6000e+01	5.6471e+01	2.8733e+00	-1.6849e+00	0.0000e+00	0.0000e+00
1.6941e+01	5.6471e+01	5.8040e+00	-1.5293e+00	0.0000e+00	0.0000e+00
1.7882e+01	5.6471e+01	5.2584e+00	-4.2776e-02	0.0000e+00	0.0000e+00
1.8824e+01	5.6471e+01	5.3347e+00	2.9221e+00	0.0000e+00	0.0000e+00
1.9765e+01	5.6471e+01	3.5042e+00	5.8380e+00	0.0000e+00	0.0000e+00
2.0706e+01	5.6471e+01	4.6546e+00	3.8070e+00	0.0000e+00	0.0000e+00
2.1647e+01	5.6471e+01	4.7562e+00	-1.1155e-01	0.0000e+00	0.0000e+00
2.2588e+01	5.6471e+01	4.5297e+00	-2.0641e+00	0.0000e+00	0.0000e+00
2.3529e+01	5.6471e+01	7.3140e+00	7.6476e-01	0.0000e+00	0.0000e+00
2.4471e+01	5.6471e+01	1.4309e+00	2.8915e+00	0.0000e+00	0.0000e+00
2.5412e+01	5.6471e+01	-1.6116e+00	4.8601e+00	0.0000e+00	0.0000e+00
2.6353e+01	5.6471e+01	3.9604e-01	8.1071e+00	0.0000e+00	0.0000e+00
2.7294e+01	5.6471e+01	3.1826e+00	4.6013e+00	0.0000e+00	0.0000e+00
2.8235e+01	5.6471e+01	2.0326e+00	3.3468e+00	0.0000e+00	0.0000e+00
2.9176e+01	5.6471e+01	2.7282e+00	5.9031e+00	0.0000e+00	0.0000e+00
3.0118e+01	5.6471e+01	2.5047e+00	1.3595e+00	0.0000e+00	0.0000e+00
3.1059e+01	5.6471e+01	2.9747e+00	2.2367e+00	0.0000e+00	0.0000e+00
3.2000e+01	5.6471e+01	0.0000e+00	-0.0000e+00	0.0000e+00	0.0000e+00
3.2941e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.3882e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.4824e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.5765e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.6706e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.7647e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.8588e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
3.9529e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.0471e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.1412e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.2353e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.3294e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.4235e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.5176e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
4.6118e+01	5.6471e+01	0.0000e+00	-0.0000e+00	1.0000e+00	0.0000e+00
