# x	y	u	v	flags	mask
8.1600e+02	1.6000e+01	-3.0564e+00	-1.0630e+00	0.0000e+00	0.0000e+00
8.3200e+02	1.6000e+01	-2.9361e+00	-1.1957e+00	0.0000e+00	0.0000e+00
8.4800e+02	1.6000e+01	-2.9460e+00	-1.3789e+00	0.0000e+00	0.0000e+00
8.6400e+02	1.6000e+01	-2.9753e+00	-1.7541e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.6000e+01	-2.8969e+00	-1.9591e+00	0.0000e+00	0.0000e+00
8.9600e+02	1.6000e+01	-2.9309e+00	-1.9629e+00	0.0000e+00	0.0000e+00
9.1200e+02	1.6000e+01	-2.9533e+00	-1.8345e+00	0.0000e+00	0.0000e+00
9.2800e+02	1.6000e+01	-2.9809e+00	-1.8039e+00	0.0000e+00	0.0000e+00
9.4400e+02	1.6000e+01	-2.9686e+00	-1.6854e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.6000e+01	-2.9540e+00	-1.8416e+00	0.0000e+00	0.0000e+00
9.7600e+02	1.6000e+01	-2.8407e+00	-1.9142e+00	0.0000e+00	0.0000e+00
9.9200e+02	1.6000e+01	-2.6646e+00	-1.8602e+00	0.0000e+00	0.0000e+00
1.0080e+03	1.6000e+01	-2.6911e+00	-1.9085e+00	0.0000e+00	0.0000e+00
1.0240e+03	1.6000e+01	-2.7221e+00	-1.9852e+00	0.0000e+00	0.0000e+00
1.0400e+03	1.6000e+01	-2.3299e+00	-1.9123e+00	0.0000e+00	0.0000e+00
1.0560e+03	1.6000e+01	-2.1513e+00	-1.8777e+00	0.0000e+00	0.0000e+00
1.0720e+03	1.6000e+01	-2.0053e+00	-1.9154e+00	0.0000e+00	0.0000e+00
1.0880e+03	1.6000e+01	-1.9845e+00	-1.8900e+00	0.0000e+00	0.0000e+00
1.1040e+03	1.6000e+01	-2.0021e+00	-1.8729e+00	0.0000e+00	0.0000e+00
1.1200e+03	1.6000e+01	-2.0088e+00	-1.9119e+00	0.0000e+00	0.0000e+00
1.1360e+03	1.6000e+01	-1.9494e+00	-2.0183e+00	0.0000e+00	0.0000e+00
1.1520e+03	1.6000e+01	-1.9390e+00	-2.0487e+00	0.0000e+00	0.0000e+00
1.1680e+03	1.6000e+01	-1.9386e+00	-2.0448e+00	0.0000e+00	0.0000e+00
1.1840e+03	1.6000e+01	-1.8797e+00	-2.0449e+00	0.0000e+00	0.0000e+00
1.2000e+03	1.6000e+01	-1.8435e+00	-2.0613e+00	0.0000e+00	0.0000e+00
1.2160e+03	1.6000e+01	-1.7978e+00	-2.1279e+00	0.0000e+00	0.0000e+00
1.2320e+03	1.6000e+01	-1.8096e+00	-2.2460e+00	0.0000e+00	0.0000e+00
1.2480e+03	1.6000e+01	-1.9203e+00	-2.1392e+00	0.0000e+00	0.0000e+00
1.2640e+03	1.6000e+01	-1.8639e+00	-2.2034e+00	0.0000e+00	0.0000e+00
1.6000e+01	3.2000e+01	-2.2387e+00	2.0765e+00	0.0000e+00	0.0000e+00
3.2000e+01	3.2000e+01	-2.5145e+00	1.8897e+00	0.0000e+00	0.0000e+00
4.8000e+01	3.2000e+01	-2.8206e+00	2.0248e+00	0.0000e+00	0.0000e+00
6.4000e+01	3.2000e+01	-2.8954e+00	2.0471e+00	0.0000e+00	0.0000e+00
8.0000e+01	3.2000e+01	-2.7780e+00	2.0350e+00	0.0000e+00	0.0000e+00
9.6000e+01	3.2000e+01	-2.8076e+00	2.0363e+00	0.0000e+00	0.0000e+00
1.1200e+02	3.2000e+01	-2.8075e+00	2.0346e+00	0.0000e+00	0.0000e+00
1.2800e+02	3.2000e+01	-2.8809e+00	1.9854e+00	0.0000e+00	0.0000e+00
1.4400e+02	3.2000e+01	-2.8885e+00	1.9796e+00	0.0000e+00	0.0000e+00
1.6000e+02	3.2000e+01	-2.9357e+00	1.9503e+00	0.0000e+00	0.0000e+00
1.7600e+02	3.2000e+01	-2.9432e+00	1.9185e+00	0.0000e+00	0.0000e+00
1.9200e+02	3.2000e+01	-2.9504e+00	1.9453e+00	0.0000e+00	0.0000e+00
2.0800e+02	3.2000e+01	-2.8898e+00	1.9848e+00	0.0000e+00	0.0000e+00
2.2400e+02	3.2000e+01	-2.8322e+00	1.9165e+00	0.0000e+00	0.0000e+00
2.4000e+02	3.2000e+01	-2.7884e+00	1.7727e+00	0.0000e+00	0.0000e+00
2.5600e+02	3.2000e+01	-2.8899e+00	1.7374e+00	0.0000e+00	0.0000e+00
2.7200e+02	3.2000e+01	-2.9497e+00	1.8024e+00	0.0000e+00	0.0000e+00
2.8800e+02	3.2000e+01	-2.9706e+00	1.6545e+00	0.0000e+00	0.0000e+00
3.0400e+02	3.2000e+01	-3.1487e+00	1.3385e+00	0.0000e+00	0.0000e+00
3.2000e+02	3.2000e+01	-3.0855e+00	1.2510e+00	0.0000e+00	0.0000e+00
3.3600e+02	3.2000e+01	-3.2156e+00	1.6232e+00	0.0000e+00	0.0000e+00
3.5200e+02	3.2000e+01	-3.0989e+00	1.7821e+00	0.0000e+00	0.0000e+00
3.6800e+02	3.2000e+01	-3.1518e+00	1.6341e+00	0.0000e+00	0.0000e+00
3.8400e+02	3.2000e+01	-3.0534e+00	1.6742e+00	0.0000e+00	0.0000e+00
4.0000e+02	3.2000e+01	-3.1935e+00	1.7386e+00	0.0000e+00	0.0000e+00
4.1600e+02	3.2000e+01	-3.4845e+00	1.1456e+00	0.0000e+00	0.0000e+00
4.3200e+02	3.2000e+01	-3.4255e+00	9.7708e-01	0.0000e+00	0.0000e+00
4.4800e+02	3.2000e+01	-3.3262e+00	9.6263e-01	0.0000e+00	0.0000e+00
4.6400e+02	3.2000e+01	-3.5170e+00	9.2463e-01	0.0000e+00	0.0000e+00
4.8000e+02	3.2000e+01	-3.6254e+00	7.7222e-01	0.0000e+00	0.0000e+00
4.9600e+02	3.2000e+01	-3.6035e+00	6.9078e-01	0.0000e+00	0.0000e+00
5.1200e+02	3.2000e+01	-3.7849e+00	4.0519e-01	0.0000e+00	0.0000e+00
5.2800e+02	3.2000e+01	-3.8554e+00	2.2162e-01	0.0000e+00	0.0000e+00
5.4400e+02	3.2000e+01	-3.8719e+00	7.6344e-02	0.0000e+00	0.0000e+00
5.6000e+02	3.2000e+01	-3.9099e+00	6.5730e-02	0.0000e+00	0.0000e+00
5.7600e+02	3.2000e+01	-3.9382e+00	4.0650e-02	0.0000e+00	0.0000e+00
5.9200e+02	3.2000e+01	-3.8763e+00	-6.1127e-02	0.0000e+00	0.0000e+00
6.0800e+02	3.2000e+01	-3.8181e+00	-8.6470e-02	0.0000e+00	0.0000e+00
6.2400e+02	3.2000e+01	-3.8611e+00	-1.1984e-01	0.0000e+00	0.0000e+00
6.4000e+02	3.2000e+01	-3.9453e+00	-5.4420e-01	0.0000e+00	0.0000e+00
6.5600e+02	3.2000e+01	-3.8739e+00	-8.4185e-01	0.0000e+00	0.0000e+00
6.7200e+02	3.2000e+01	-3.8682e+00	-8.3468e-01	0.0000e+00	0.0000e+00
6.8800e+02	3.2000e+01	-3.8265e+00	-9.5149e-01	0.0000e+00	0.0000e+00
7.0400e+02	3.2000e+01	-3.7769e+00	-1.0424e+00	0.0000e+00	0.0000e+00
7.2000e+02	3.2000e+01	-3.7862e+00	-1.0959e+00	0.0000e+00	0.0000e+00
7.3600e+02	3.2000e+01	-3.7015e+00	-1.1167e+00	0.0000e+00	0.0000e+00
7.5200e+02	3.2000e+01	-3.3914e+00	-9.4399e-01	0.0000e+00	0.0000e+00
7.6800e+02	3.2000e+01	-3.4289e+00	-1.0990e+00	0.0000e+00	0.0000e+00
7.8400e+02	3.2000e+01	-3.2743e+00	-1.0966e+00	0.0000e+00	0.0000e+00
8.0000e+02	3.2000e+01	-3.0368e+00	-1.1131e+00	0.0000e+00	0.0000e+00
8.1600e+02	3.2000e+01	-2.9632e+00	-1.1637e+00	0.0000e+00	0.0000e+00
8.3200e+02	3.2000e+01	-3.0447e+00	-1.5260e+00	0.0000e+00	0.0000e+00
8.4800e+02	3.2000e+01	-2.9678e+00	-1.7963e+00	0.0000e+00	0.0000e+00
8.6400e+02	3.2000e+01	-2.9482e+00	-1.9327e+00	0.0000e+00	0.0000e+00
8.8000e+02	3.2000e+01	-2.8799e+00	-1.9698e+00	0.0000e+00	0.0000e+00
8.9600e+02	3.2000e+01	-2.8914e+00	-1.9654e+00	0.0000e+00	0.0000e+00
9.1200e+02	3.2000e+01	-2.9030e+00	-1.9646e+00	0.0000e+00	0.0000e+00
9.2800e+02	3.2000e+01	-2.9777e+00	-1.8629e+00	0.0000e+00	0.0000e+00
9.4400e+02	3.2000e+01	-2.9689e+00	-1.8257e+00	0.0000e+00	0.0000e+00
9.6000e+02	3.2000e+01	-2.8674e+00	-1.8885e+00	0.0000e+00	0.0000e+00
9.7600e+02	3.2000e+01	-2.8415e+00	-1.9384e+00	0.0000e+00	0.0000e+00
9.9200e+02	3.2000e+01	-2.6922e+00	-1.9256e+00	0.0000e+00	0.0000e+00
1.0080e+03	3.2000e+01	-2.4477e+00	-2.0038e+00	0.0000e+00	0.0000e+00
1.0240e+03	3.2000e+01	-2.3610e+00	-1.9906e+00	0.0000e+00	0.0000e+00
1.0400e+03	3.2000e+01	-2.1983e+00	-1.9626e+00	0.0000e+00	0.0000e+00
1.0560e+03	3.2000e+01	-2.1576e+00	-1.9674e+00	0.0000e+00	0.0000e+00
1.0720e+03	3.2000e+01	-2.0794e+00	-1.9973e+00	0.0000e+00	0.0000e+00
1.0880e+03	3.2000e+01	-2.0103e+00	-1.9750e+00	0.0000e+00	0.0000e+00
1.1040e+03	3.2000e+01	-1.9745e+00	-1.9268e+00	0.0000e+00	0.0000e+00
1.1200e+03	3.2000e+01	-1.9295e+00	-1.9875e+00	0.0000e+00	0.0000e+00
1.1360e+03	3.2000e+01	-1.8480e+00	-2.0652e+00	0.0000e+00	0.0000e+00
1.1520e+03	3.2000e+01	-1.9101e+00	-2.0853e+00	0.0000e+00	0.0000e+00
1.1680e+03	3.2000e+01	-1.8773e+00	-2.0762e+00	0.0000e+00	0.0000e+00
1.1840e+03	3.2000e+01	-1.8984e+00	-2.0545e+00	0.0000e+00	0.0000e+00
1.2000e+03	3.2000e+01	-1.9642e+00	-2.0434e+00	0.0000e+00	0.0000e+00
1.2160e+03	3.2000e+01	-1.8980e+00	-2.2035e+00	0.0000e+00	0.0000e+00
1.2320e+03	3.2000e+01	-1.6585e+00	-2.2953e+00	0.0000e+00	0.0000e+00
1.2480e+03	3.2000e+01	-1.7476e+00	-2.1970e+00	0.0000e+00	0.0000e+00
1.2640e+03	3.2000e+01	-1.8285e+00	-2.3540e+00	0.0000e+00	0.0000e+00
1.6000e+01	4.8000e+01	-2.3909e+00	2.1887e+00	0.0000e+00	0.0000e+00
3.2000e+01	4.8000e+01	-2.6647e+00	2.0063e+00	0.0000e+00	0.0000e+00
4.8000e+01	4.8000e+01	-2.8132e+00	2.0296e+00	0.0000e+00	0.0000e+00
6.4000e+01	4.8000e+01	-2.8073e+00	2.0510e+00	0.0000e+00	0.0000e+00
8.0000e+01	4.8000e+01	-2.7434e+00	1.9715e+00	0.0000e+00	0.0000e+00
9.6000e+01	4.8000e+01	-2.8088e+00	2.1017e+00	0.0000e+00	0.0000e+00
1.1200e+02	4.8000e+01	-2.8180e+00	2.0583e+00	0.0000e+00	0.0000e+00
1.2800e+02	4.8000e+01	-2.8722e+00	1.9890e+00	0.0000e+00	0.0000e+00
1.4400e+02	4.8000e+01	-2.8791e+00	1.9305e+00	0.0000e+00	0.0000e+00
1.6000e+02	4.8000e+01	-2.9625e+00	1.9731e+00	0.0000e+00	0.0000e+00
1.7600e+02	4.8000e+01	-3.0434e+00	1.9743e+00	0.0000e+00	0.0000e+00
1.9200e+02	4.8000e+01	-3.0643e+00	1.9705e+00	0.0000e+00	0.0000e+00
2.0800e+02	4.8000e+01	-2.9892e+00	1.9740e+00	0.0000e+00	0.0000e+00
2.2400e+02	4.8000e+01	-2.8712e+00	1.8722e+00	0.0000e+00	0.0000e+00
2.4000e+02	4.8000e+01	-2.8459e+00	1.7882e+00	0.0000e+00	0.0000e+00
2.5600e+02	4.8000e+01	-2.8638e+00	1.8077e+00	0.0000e+00	0.0000e+00
2.7200e+02	4.8000e+01	-2.9852e+00	1.8031e+00	0.0000e+00	0.0000e+00
2.8800e+02	4.8000e+01	-3.0086e+00	1.5635e+00	0.0000e+00	0.0000e+00
3.0400e+02	4.8000e+01	-3.2923e+00	1.2849e+00	0.0000e+00	0.0000e+00
3.2000e+02	4.8000e+01	-3.3470e+00	1.3649e+00	0.0000e+00	0.0000e+00
3.3600e+02	4.8000e+01	-3.2958e+00	1.8108e+00	0.0000e+00	0.0000e+00
3.5200e+02	4.8000e+01	-3.1642e+00	1.8591e+00	0.0000e+00	0.0000e+00
3.6800e+02	4.8000e+01	-3.2293e+00	1.6515e+00	0.0000e+00	0.0000e+00
3.8400e+02	4.8000e+01	-3.1647e+00	1.7687e+00	0.0000e+00	0.0000e+00
4.0000e+02	4.8000e+01	-3.1981e+00	1.5205e+00	0.0000e+00	0.0000e+00
4.1600e+02	4.8000e+01	-3.5711e+00	9.5711e-01	0.0000e+00	0.0000e+00
4.3200e+02	4.8000e+01	-3.6932e+00	9.4054e-01	0.0000e+00	0.0000e+00
4.4800e+02	4.8000e+01	-3.7803e+00	9.3780e-01	0.0000e+00	0.0000e+00
4.6400e+02	4.8000e+01	-3.7715e+00	9.6839e-01	0.0000e+00	0.0000e+00
4.8000e+02	4.8000e+01	-3.7818e+00	9.1134e-01	0.0000e+00	0.0000e+00
4.9600e+02	4.8000e+01	-3.7687e+00	7.4335e-01	0.0000e+00	0.0000e+00
5.1200e+02	4.8000e+01	-3.9143e+00	4.7552e-01	0.0000e+00	0.0000e+00
5.2800e+02	4.8000e+01	-3.9358e+00	3.0910e-01	0.0000e+00	0.0000e+00
5.4400e+02	4.8000e+01	-3.9558e+00	1.0897e-01	0.0000e+00	0.0000e+00
5.6000e+02	4.8000e+01	-3.9400e+00	7.0012e-02	0.0000e+00	0.0000e+00
5.7600e+02	4.8000e+01	-3.9603e+00	5.0182e-02	0.0000e+00	0.0000e+00
5.9200e+02	4.8000e+01	-3.8699e+00	-4.5836e-02	0.0000e+00	0.0000e+00
6.0800e+02	4.8000e+01	-3.8318e+00	-1.4728e-01	0.0000e+00	0.0000e+00
6.2400e+02	4.8000e+01	-3.8722e+00	-2.1967e-01	0.0000e+00	0.0000e+00
6.4000e+02	4.8000e+01	-3.9435e+00	-6.4782e-01	0.0000e+00	0.0000e+00
6.5600e+02	4.8000e+01	-3.8883e+00	-8.3237e-01	0.0000e+00	0.0000e+00
6.7200e+02	4.8000e+01	-3.8928e+00	-8.6586e-01	0.0000e+00	0.0000e+00
6.8800e+02	4.8000e+01	-3.8860e+00	-8.6453e-01	0.0000e+00	0.0000e+00
7.0400e+02	4.8000e+01	-3.8801e+00	-9.1858e-01	0.0000e+00	0.0000e+00
7.2000e+02	4.8000e+01	-3.8887e+00	-9.9104e-01	0.0000e+00	0.0000e+00
7.3600e+02	4.8000e+01	-3.7048e+00	-1.0140e+00	0.0000e+00	0.0000e+00
7.5200e+02	4.8000e+01	-3.5389e+00	-1.0552e+00	0.0000e+00	0.0000e+00
7.6800e+02	4.8000e+01	-3.5853e+00	-1.1437e+00	0.0000e+00	0.0000e+00
7.8400e+02	4.8000e+01	-3.2996e+00	-1.0402e+00	0.0000e+00	0.0000e+00
8.0000e+02	4.8000e+01	-3.0738e+00	-1.1792e+00	0.0000e+00	0.0000e+00
8.1600e+02	4.8000e+01	-2.9356e+00	-1.3747e+00	0.0000e+00	0.0000e+00
8.3200e+02	4.8000e+01	-3.0048e+00	-1.8053e+00	0.0000e+00	0.0000e+00
8.4800e+02	4.8000e+01	-2.9663e+00	-1.8527e+00	0.0000e+00	0.0000e+00
8.6400e+02	4.8000e+01	-2.9830e+00	-2.0237e+00	0.0000e+00	0.0000e+00
8.8000e+02	4.8000e+01	-2.9111e+00	-1.9839e+00	0.0000e+00	0.0000e+00
8.9600e+02	4.8000e+01	-2.8874e+00	-1.9720e+00	0.0000e+00	0.0000e+00
9.1200e+02	4.8000e+01	-2.9307e+00	-1.9848e+00	0.0000e+00	0.0000e+00
9.2800e+02	4.8000e+01	-2.9406e+00	-1.9298e+00	0.0000e+00	0.0000e+00
9.4400e+02	4.8000e+01	-2.9632e+00	-1.8501e+00	0.0000e+00	0.0000e+00
9.6000e+02	4.8000e+01	-2.8908e+00	-1.7949e+00	0.0000e+00	0.0000e+00
9.7600e+02	4.8000e+01	-2.8677e+00	-1.8456e+00	0.0000e+00	0.0000e+00
9.9200e+02	4.8000e+01	-2.6515e+00	-1.9086e+00	0.0000e+00	0.0000e+00
1.0080e+03	4.8000e+01	-2.5718e+00	-1.9061e+00	0.0000e+00	0.0000e+00
1.0240e+03	4.8000e+01	-2.3026e+00	-1.9563e+00	0.0000e+00	0.0000e+00
1.0400e+03	4.8000e+01	-2.2416e+00	-2.0457e+00	0.0000e+00	0.0000e+00
1.0560e+03	4.8000e+01	-2.1748e+00	-2.0325e+00	0.0000e+00	0.0000e+00
1.0720e+03	4.8000e+01	-2.1152e+00	-1.9259e+00	0.0000e+00	0.0000e+00
1.0880e+03	4.8000e+01	-2.0803e+00	-1.9588e+00	0.0000e+00	0.0000e+00
1.1040e+03	4.8000e+01	-2.0144e+00	-1.9919e+00	0.0000e+00	0.0000e+00
1.1200e+03	4.8000e+01	-1.9483e+00	-2.0727e+00	0.0000e+00	0.0000e+00
1.1360e+03	4.8000e+01	-1.8800e+00	-2.0468e+00	0.0000e+00	0.0000e+00
1.1520e+03	4.8000e+01	-1.9371e+00	-2.0718e+00	0.0000e+00	0.0000e+00
1.1680e+03	4.8000e+01	-1.8781e+00	-2.1602e+00	0.0000e+00	0.0000e+00
1.1840e+03	4.8000e+01	-1.8422e+00	-2.1949e+00	0.0000e+00	0.0000e+00
1.2000e+03	4.8000e+01	-1.8996e+00	-2.2516e+00	0.0000e+00	0.0000e+00
1.2160e+03	4.8000e+01	-1.8031e+00	-2.4021e+00	0.0000e+00	0.0000e+00
1.2320e+03	4.8000e+01	-1.6309e+00	-2.4385e+00	0.0000e+00	0.0000e+00
1.2480e+03	4.8000e+01	-1.8970e+00	-2.5070e+00	0.0000e+00	0.0000e+00
1.2640e+03	4.8000e+01	-1.8738e+00	-2.5689e+00	0.0000e+00	0.0000e+00
1.6000e+01	6.4000e+01	-2.3596e+00	2.2159e+00	0.0000e+00	0.0000e+00
3.2000e+01	6.4000e+01	-2.5086e+00	2.0745e+00	0.0000e+00	0.0000e+00
4.8000e+01	6.4000e+01	-2.7787e+00	2.0185e+00	0.0000e+00	0.0000e+00
6.4000e+01	6.4000e+01	-2.7751e+00	2.0278e+00	0.0000e+00	0.0000e+00
8.0000e+01	6.4000e+01	-2.7033e+00	2.0556e+00	0.0000e+00	0.0000e+00
9.6000e+01	6.4000e+01	-2.8033e+00	2.1282e+00	0.0000e+00	0.0000e+00
1.1200e+02	6.4000e+01	-2.8293e+00	2.0625e+00	0.0000e+00	0.0000e+00
1.2800e+02	6.4000e+01	-2.9164e+00	2.0537e+00	0.0000e+00	0.0000e+00
1.4400e+02	6.4000e+01	-2.9572e+00	1.9700e+00	0.0000e+00	0.0000e+00
1.6000e+02	6.4000e+01	-3.0675e+00	1.9770e+00	0.0000e+00	0.0000e+00
1.7600e+02	6.4000e+01	-3.0379e+00	1.9774e+00	0.0000e+00	0.0000e+00
1.9200e+02	6.4000e+01	-3.0342e+00	1.9086e+00	0.0000e+00	0.0000e+00
2.0800e+02	6.4000e+01	-2.9772e+00	1.8989e+00	0.0000e+00	0.0000e+00
2.2400e+02	6.4000e+01	-2.9058e+00	1.8683e+00	0.0000e+00	0.0000e+00
2.4000e+02	6.4000e+01	-2.9908e+00	1.9248e+00	0.0000e+00	0.0000e+00
2.5600e+02	6.4000e+01	-2.9498e+00	1.9355e+00	0.0000e+00	0.0000e+00
2.7200e+02	6.4000e+01	-2.9979e+00	1.9040e+00	0.0000e+00	0.0000e+00
2.8800e+02	6.4000e+01	-3.0616e+00	1.8794e+00	0.0000e+00	0.0000e+00
3.0400e+02	6.4000e+01	-3.2493e+00	1.2673e+00	0.0000e+00	0.0000e+00
3.2000e+02	6.4000e+01	-3.0042e+00	1.6970e+00	0.0000e+00	0.0000e+00
3.3600e+02	6.4000e+01	-3.2120e+00	1.8886e+00	0.0000e+00	0.0000e+00
3.5200e+02	6.4000e+01	-3.1458e+00	1.8292e+00	0.0000e+00	0.0000e+00
3.6800e+02	6.4000e+01	-3.1356e+00	1.8448e+00	0.0000e+00	0.0000e+00
3.8400e+02	6.4000e+01	-3.1311e+00	1.6987e+00	0.0000e+00	0.0000e+00
4.0000e+02	6.4000e+01	-3.2848e+00	1.4160e+00	0.0000e+00	0.0000e+00
4.1600e+02	6.4000e+01	-3.6576e+00	1.0268e+00	0.0000e+00	0.0000e+00
4.3200e+02	6.4000e+01	-3.8470e+00	1.0288e+00	0.0000e+00	0.0000e+00
4.4800e+02	6.4000e+01	-3.9344e+00	9.4487e-01	0.0000e+00	0.0000e+00
4.6400e+02	6.4000e+01	-3.9303e+00	9.1070e-01	0.0000e+00	0.0000e+00
4.8000e+02	6.4000e+01	-3.9067e+00	8.7242e-01	0.0000e+00	0.0000e+00
4.9600e+02	6.4000e+01	-3.9351e+00	7.4000e-01	0.0000e+00	0.0000e+00
5.1200e+02	6.4000e+01	-3.8921e+00	6.1051e-01	0.0000e+00	0.0000e+00
5.2800e+02	6.4000e+01	-4.0103e+00	3.5948e-01	0.0000e+00	0.0000e+00
5.4400e+02	6.4000e+01	-3.9608e+00	1.3238e-01	0.0000e+00	0.0000e+00
5.6000e+02	6.4000e+01	-4.0056e+00	1.2221e-01	0.0000e+00	0.0000e+00
5.7600e+02	6.4000e+01	-3.9918e+00	3.3985e-02	0.0000e+00	0.0000e+00
5.9200e+02	6.4000e+01	-3.9242e+00	-3.2646e-02	0.0000e+00	0.0000e+00
6.0800e+02	6.4000e+01	-3.9184e+00	-1.2787e-01	0.0000e+00	0.0000e+00
6.2400e+02	6.4000e+01	-3.8840e+00	-3.3434e-01	0.0000e+00	0.0000e+00
6.4000e+02	6.4000e+01	-4.0532e+00	-7.2263e-01	0.0000e+00	0.0000e+00
6.5600e+02	6.4000e+01	-3.9871e+00	-7.2707e-01	0.0000e+00	0.0000e+00
6.7200e+02	6.4000e+01	-3.9346e+00	-7.4777e-01	0.0000e+00	0.0000e+00
6.8800e+02	6.4000e+01	-3.9224e+00	-8.2586e-01	0.0000e+00	0.0000e+00
7.0400e+02	6.4000e+01	-3.8838e+00	-9.5616e-01	0.0000e+00	0.0000e+00
7.2000e+02	6.4000e+01	-3.8349e+00	-9.9374e-01	0.0000e+00	0.0000e+00
